Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20200416,TF,TRAFFIC,TF 0001,"INSTALLATION OF STREET-SURFACE MARKINGS AND TRAFFIC SIGNALS, ALL BOROS",F,2021,0,3389545,0,0
20200416,TF,TRAFFIC,TF 0001,"INSTALLATION OF STREET-SURFACE MARKINGS AND TRAFFIC SIGNALS, ALL BOROS",S,2021,0,7511086,27013000,0
20200416,TF,TRAFFIC,TF 0003,PARKING METERS,C,2021,8027000,3485000,336000,493000
20200416,TF,TRAFFIC,TF 0487,"ENG., ARCH., ADMIN, AND OTHER COSTS, DEPT. OF TRAFFIC",C,2021,10000000,0,0,0
20200416,TF,TRAFFIC,TF 0502,"STREET LIGHTING DRAW DOWN, CITYWIDE",C,2021,17121188,516000,1462000,236000
20200416,TF,TRAFFIC,TF 0502,"STREET LIGHTING DRAW DOWN, CITYWIDE",F,2021,6139450,116000,0,25000
20200416,TF,TRAFFIC,TF 0502,"STREET LIGHTING DRAW DOWN, CITYWIDE",S,2021,1977000,0,0,0
20200416,TF,TRAFFIC,TF 0503,"STREET LIGHTING, CITYWIDE",C,2021,0,1700499,442000,72000
20200416,TF,TRAFFIC,TF 0503,"STREET LIGHTING, CITYWIDE",F,2021,0,5295000,0,0
20200416,TF,TRAFFIC,TF 0503,"STREET LIGHTING, CITYWIDE",S,2021,2537084,1218000,12500000,22000000
20200416,W,WATER SUPPLY,W  0005,ADDITIONAL WATER SUPPLY EMERGENCY AND PERMANENT,E,2021,0,8018501,9000000,8500000
20200416,W,WATER SUPPLY,W  0010,CITY TUNNEL NO. 3 STAGE 1,E,2021,0,0,20416260,7300000
20200416,W,WATER SUPPLY,W  0013,"CITY TUNNEL NUMBER 3, STAGE 2",E,2021,0,307396128,19700000,26500000
20200416,W,WATER SUPPLY,W  0014,KENSICO - CITY TUNNEL,E,2021,105671294,104000000,26069000,5000000
20200416,W,WATER SUPPLY,W  0015,RECONSTRUCTION OF CITY WATER TUNNEL NO. 1,E,2021,0,964999,0,0
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0001,"WATER MAIN EXTENSIONS, CITYWIDE",C,2021,600000,0,0,0
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0001,"WATER MAIN EXTENSIONS, CITYWIDE",E,2021,165286295,208737000,197538000,58865000
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0001,"WATER MAIN EXTENSIONS, CITYWIDE",P,2021,353,0,0,0
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0006,TRUNK MAIN EXTENSIONS AND IMPROVEMENTS TO PUMPING STATIONS & BLDGS.,E,2021,106750788,98914000,106739000,15880000
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0030,IMPROVEMENTS TO STRUCTURES INCL. EQUIP. ON WATER SHEDS OUTSIDE CITY.,E,2021,0,107899639,197215000,407258000
20200416,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0105,"WATER SUPPLY IMPROVEMENTS, CITYWIDE",E,2021,43427002,15800000,28500000,46700000
20200416,WP,WATER POLLUTION CONTROL,WP 0112,RECONSTRUCTION OF WATER POLLUTION CONTROL PROJECTS,E,2021,1137783014,129362000,414672000,486589000
20200416,WP,WATER POLLUTION CONTROL,WP 0112,RECONSTRUCTION OF WATER POLLUTION CONTROL PROJECTS,F,2021,0,0,44126582,15750000
20200416,WP,WATER POLLUTION CONTROL,WP 0164,NORTH RIVER WATER POLLUTION CONTROL PROJECT,E,2021,9185746,3500000,4500000,4500000
20200416,WP,WATER POLLUTION CONTROL,WP 0169,"COMBINED SEWER OVERFLOW ABATEMENT FACILITIES, CITYWIDE",C,2021,604000,0,0,0
20200416,WP,WATER POLLUTION CONTROL,WP 0169,"COMBINED SEWER OVERFLOW ABATEMENT FACILITIES, CITYWIDE",E,2021,525737141,236199000,183790000,337233000
20200416,WP,WATER POLLUTION CONTROL,WP 0206,TWENTY SIXTH WARD WATER POLLUTION CONTROL PROJECT,E,2021,6494400,2300000,2300000,300000
20200416,WP,WATER POLLUTION CONTROL,WP 0247,UPGRADE JAMAICA WATER POLLUTION CONTROL PROJECT,E,2021,820483,1000000,0,0
20200416,WP,WATER POLLUTION CONTROL,WP 0269,"CONSTRUCTION, RECONSTRUCTION OF PUMPING STATION/FORCE MAINS, CITYWIDE",E,2021,126910255,58561000,224365000,60714000
20200416,WP,WATER POLLUTION CONTROL,WP 0282,"ENG., ARCH., ADMIN. AND OTHER COSTS, DEPT. OF WATER RESOURCES",E,2021,15933302,29961000,60062000,44090000
20200416,WP,WATER POLLUTION CONTROL,WP 0285,"BIONUTRIENT REMOVAL FACILITIES, CITYWIDE",E,2021,0,2075671,23364000,4000000
20200713,AG,DEPARTMENT FOR THE AGING,AG 0001,"IMPROVEMENTS TO PROPERTY USED BY DEPARTMENT FOR THE AGING, CITYWIDE",C,2021,0,3252012,129000,6333000
20200713,AG,DEPARTMENT FOR THE AGING,AG D001,"IMPROVEMENTS TO PROPERTY, CITYWIDE",C,2021,1384000,0,0,0
20200713,AG,DEPARTMENT FOR THE AGING,AG DN191,INSTITUTE FOR THE PUERTO RICAN/HISPANIC ELDERLY (IPR/HE),C,2021,180000,0,0,0
20200713,AG,DEPARTMENT FOR THE AGING,AG DN380,"SERVICES NOW FOR ADULT PERSONS, INC. (SNAP)",C,2021,62000,0,0,0
20200713,AG,DEPARTMENT FOR THE AGING,AG DN658,HAMILTON-MADISON HOUSE,C,2021,2151000,0,0,0
20200713,AG,DEPARTMENT FOR THE AGING,AG QN380,"SERVICES NOW FOR ADULT PERSONS, INC. (SNAP)",C,2021,65000,0,0,0
20200713,BR,WATERWAY BRIDGES,BR 0253,RECONSTRUCTION OF WILLIAMSBURG BRIDGE,C,2021,0,34593810,0,0
20200713,BR,WATERWAY BRIDGES,BR 0253,RECONSTRUCTION OF WILLIAMSBURG BRIDGE,F,2021,0,99999997,0,0
20200713,BR,WATERWAY BRIDGES,BR 0270,REHABILITATION OF BROOKLYN BRIDGE,F,2021,21814200,0,0,0
20200713,BR,WATERWAY BRIDGES,BR 0287,RECONSTRUCTION: MACOMBS DAM BRIDGE OVER HARLEM RIVER,C,2021,578710,0,0,0
20200713,C,CORRECTION,C 0075,"CORRECTION FACILITIES, CONSTRUCTION, RECONS & IMPROVEMENTS, CITYWIDE",C,2021,88471009,120405000,50789000,32282000
20200713,C,CORRECTION,C 0101,"SECURITY SYSTEMS, VARIOUS FACILITIES",C,2021,1799995,0,0,0
20200713,C,CORRECTION,C 0112,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF CORRECTION,C,2021,4327415,3617000,4160000,4353000
20200713,C,CORRECTION,C 0114,"ACQUISITION, CONSTR., ETC. SUPPLEMENTARY HOUS. PROG. AND SUPPORT FACIL",C,2021,0,630096794,2193215000,2032329000
20200713,C,CORRECTION,C 0117,"PURCHASE OF COMPUTER EQUIPMENT, ALL FACILITIES",C,2021,11246559,3300000,3300000,5150000
20200713,C,CORRECTION,C 0138,RIKERS ISLAND INFRASTRUCTURE,C,2021,57888259,52000,0,0
20200713,CO,COURTS,CO 0081,31 CHAMBERS ST. - MANHATTAN SURROGATE'S COURT,C,2021,0,0,0,1258927
20200713,CO,COURTS,CO 0264,"ACQUISITION, ADDS, CONSTRUCT, RECONSTRUCT, COURT FACILITIES, CITYWIDE",C,2021,0,229130362,176790000,105279000
20200713,CO,COURTS,CO 0272,45 MONROE PL. - BROOKLYN APPELLATE DIVISION COURTHOUSE- 2ND DEPT.,C,2021,252523,0,0,0
20200713,CO,COURTS,CO 0272,45 MONROE PL. - BROOKLYN APPELLATE DIVISION COURTHOUSE- 2ND DEPT.,S,2021,0,2485868,0,4263000
20200713,CO,COURTS,CO 0277,"25-10 COURT HOUSE SQ. - LONG ISLAND CITY COURTHOUSE, QUEENS",C,2021,161150,7121000,0,0
20200713,CO,COURTS,CO 0278,360 ADAMS ST. - BROOKLYN  SUPREME COURT,C,2021,17639222,6044000,0,38612000
20200713,CO,COURTS,CO 0283,100 CENTRE ST. - MANHATTAN  CRIMINAL COURT BUILDING,C,2021,0,0,0,1842036
20200713,CO,COURTS,CO 0285,60 LAFAYETTE ST. - MANHATTAN FAMILY COURT,C,2021,434983,0,10051000,0
20200713,CO,COURTS,CO 0290,NEW BRONX CRIMINAL COURT - PHASE 1,C,2021,0,0,0,6659217
20200713,CO,COURTS,CO 0293,851 GRAND CONCOURSE - BRONX SUPREME COURT BUILDING,C,2021,1735422,39530000,0,12945000
20200713,CO,COURTS,CO 0294,215 EAST 161ST ST. - BRONX  CRIMINAL/FAMILY COURT BUILDING,C,2021,0,0,0,5451550
20200713,CO,COURTS,CO 0295,1118 GRAND CONCOURSE - BRONX HOUSING COURT,C,2021,0,50322,0,15658000
20200713,CO,COURTS,CO 0296,125-01 QUEENS BLVD. - QUEENS CRIMINAL COURTS BUILDING,C,2021,0,9812072,0,27120000
20200713,CO,COURTS,CO 0298,NEW QUEENS FAMILY COURT,C,2021,0,0,0,1210750
20200713,CO,COURTS,CO 0299,89-17 SUTPHIN BLVD. - QUEENS COURT FACILITY,C,2021,0,0,5602727,9622000
20200713,CO,COURTS,CO 0301,130 STUYVESANT PL. - STATEN ISLAND JUDICIAL CENTER,C,2021,7640000,2445000,0,18026000
20200713,CO,COURTS,CO 0302,18 RICHMOND TERR. - STATEN ISLAND COURT,C,2021,343000,0,0,0
20200713,CO,COURTS,CO 0304,60 CENTRE ST. - MANHATTAN SUPREME COURT BUILDING,C,2021,0,0,0,31788707
20200713,CO,COURTS,CO 0306,"170 EAST 121TH STREET, HARLEM COMMUNITY COURT",C,2021,167730,935000,850000,3239000
20200713,CO,COURTS,CO D294,215 EAST 161ST ST. - BRONX  CRIMINAL/FAMILY COURT BUILDING,C,2021,50000,0,0,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",C,2021,3808805,5303000,1741000,1332000
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",F,2021,1196768,2350000,784000,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",S,2021,4575444,5685000,1837000,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",C,2021,0,0,0,6240711
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",F,2021,141064,740000,1050000,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",S,2021,969798,1731000,2580000,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0005,"ACQUISITION AND CONSTRUCTION FOR YOUTH AND FAMILY JUSTICE, CITYWIDE",C,2021,0,0,0,19545661
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS DN207,"JEWISH CHILD CARE ASSOCIATION OF NEW YORK, INC. (JCCA)",C,2021,504000,0,0,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS DN972,THE CHILDREN'S VILLAGE,C,2021,31000,0,0,0
20200713,CS,ADMIN FOR CHILDREN'S SERVICES,CS QN972,THE CHILDREN'S VILLAGE,C,2021,51000,0,0,0
20200713,DP,DOITT DP EQUIPMENT,DP 0001,PURCHASE OF EDP EQUIPMENT FOR DoITT & DESIGN/INSTALL/IMPLEMENT CITYNET,C,2021,254753868,69128000,80408000,59818000
20200713,DP,DOITT DP EQUIPMENT,DP 0002,ECTP EMERGENCY COMMUNICATION SYSTEMS AND FACILITIES,C,2021,0,0,0,21743151
20200713,E,EDUCATION,E 2364,E-2364 SIXTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2021,0,49266433,100000000,0
20200713,E,EDUCATION,E 2365,E-2365 SEVENTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2021,2112069532,3509320000,3588380000,2913780000
20200713,E,EDUCATION,E 2365,E-2365 SEVENTH FIVE-YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,S,2021,328530000,326000000,326000000,326000000
20200713,E,EDUCATION,E 4006,DOE SCHOOL BASED HEALTH CENTERS,C,2021,142,0,0,0
20200713,E,EDUCATION,E 4007,DOE EARLY LEARN CENTERS,C,2021,42822000,0,0,0
20200713,E,EDUCATION,E D001,"CITY COUNCIL, SECTION 254 ADDITIONS",C,2021,164985000,0,0,0
20200713,E,EDUCATION,E K001,"BROOKLYN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2021,17682000,0,0,0
20200713,E,EDUCATION,E M001,"MANHATTAN BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2021,8743000,0,0,0
20200713,E,EDUCATION,E Q001,"QUEENS BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2021,10879000,326000,0,0
20200713,E,EDUCATION,E R001,"STATEN ISLAND BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2021,13524000,0,0,0
20200713,E,EDUCATION,E X001,"BRONX BOROUGH PRESIDENT, SECTION 211 & 249 ADDITIONS",C,2021,5396000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",C,2021,40299788,220017000,237498000,135958000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION & RECONSTRUCTION, CITYWIDE",F,2021,0,63591748,429000,2172000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,C,2021,12665814,104612000,84732000,78125000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,F,2021,38164810,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED 0384,"NEIGHBORHOOD REDEVELOPMENT, CITYWIDE",C,2021,36592104,114140000,62864000,123293000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0404,"ECONOMIC DEVELOPMENT FOR INDUSTRIAL, WATERFRONT AND COMMERCIAL PURPOSE",C,2021,0,0,7119087,5000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",C,2021,0,135876544,6501000,4749000
20200713,ED,ECONOMIC DEVELOPMENT,ED 0410,INTERNATIONAL BUSINESS DEVELOPMENT,C,2021,24975100,35660000,7129000,0
20200713,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,C,2021,24214408,27376000,7375000,4000000
20200713,ED,ECONOMIC DEVELOPMENT,ED D075,"ACQUISITION, SITE DEVELOPMENT, CONSTRUCTION AND RECONSTRUCTION",C,2021,2197000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED D319,BROOKLYN NAVY YARD,C,2021,2345000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED DN02T,SOUTH ASIAN COUNCIL FOR SOCIAL SERVICES,C,2021,1152000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED DN631,MAKE THE ROAD NEW YORK,C,2021,1312000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED DN973,GREATER JAMAICA DEVELOPMENT CORPORATION,C,2021,89000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED K319,BROOKLYN NAVY YARD INDUSTRIAL PARK,C,2021,450000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED KN676,STATE UNIVERSITY OF NEW YORK - BIOBAT,C,2021,500000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED KN776,PRATT INSTITUTE,C,2021,500000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED MN077,BROTHERHOOD/ SISTER SOL,C,2021,100000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED Q384,"COMMERCIAL REVITALIZATION, QUEENS",C,2021,500000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED QN02T,SOUTH ASIAN COUNCIL FOR SOCIAL SERVICES,C,2021,1500000,0,0,0
20200713,ED,ECONOMIC DEVELOPMENT,ED QN973,GREATER JAMAICA DEVELOPMENT CORPORATION,C,2021,1025000,0,0,0
20200713,EP,DEP EQUIPMENT,EP 0004,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF ENVIRONMENTAL PROTECTION,C,2021,485,3293000,4946000,3875000
20200713,EP,DEP EQUIPMENT,EP 0005,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIP. FOR D.E.P.,C,2021,0,0,0,10744737
20200713,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,C,2021,0,0,0,51285849
20200713,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,E,2021,0,0,0,5999997
20200713,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,F,2021,8000,0,0,0
20200713,EP,DEP EQUIPMENT,EP 0007,"MANDATED PAYMENTS FOR PRIVATE GAS UTILITY RELOCATION, DEP, CITYWIDE",E,2021,6724247,12827000,13344000,2649000
20200713,EP,DEP EQUIPMENT,EP 0009,"IMPROVEMENTS FOR WATER CONSERVATION AND MEASUREMENT, CITYWIDE",E,2021,11337383,13694000,0,0
20200713,F,FIRE,F 0001,"FIRE ALARM COMMUNICATION SYSTEM, CITYWIDE",C,2021,0,11253554,2558000,700000
20200713,F,FIRE,F 0109,"VEHICLE ACQUISITION, CITYWIDE",C,2021,102486581,45104000,118795000,83007000
20200713,F,FIRE,F 0109,"VEHICLE ACQUISITION, CITYWIDE",F,2021,864043,0,0,0
20200713,F,FIRE,F 0175,"FACILITY IMPROVEMENTS, CITYWIDE",C,2021,82035889,93913000,25000000,25000000
20200713,F,FIRE,F 0204,NEW TRAINING CENTER FOR THE NEW YORK FIRE DEPARTMENT,C,2021,1996942,52750000,0,0
20200713,F,FIRE,F 0212,MANAGEMENT INFORMATION AND CONTROL SYSTEM (MICS),C,2021,17925863,21892000,22000000,10000000
20200713,F,FIRE,F D109,"CITY COUNCIL FUNDED VEHICLES AND EQUIPMENT, CITYWIDE",C,2021,3418000,0,0,0
20200713,F,FIRE,F D175,"CITY COUNCIL FUNDED FACILITY IMPROVEMENTS, CITYWIDE",C,2021,75000,0,0,0
20200713,F,FIRE,F Q109,"VEHICLE ACQUISITION, QUEENS",C,2021,450000,0,0,0
20200713,F,FIRE,F Q175,"FACILITY IMPROVEMENTS, QUEENS",C,2021,1000000,0,0,0
20200713,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",C,2021,3468268,87167000,48654000,4073000
20200713,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",F,2021,0,25593313,474000,2937000
20200713,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,C,2021,333966,53000,0,0
20200713,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,F,2021,3291160,214000,0,0
20200713,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,S,2021,364143,0,0,0
20200713,FA,FERRIES & AVIATION,FA 0027,"PRIVATE FERRY FACILITIES, BOATS, FLOATING EQUIPMENT, ETC.",S,2021,0,536999,0,814000
20200713,FA,FERRIES & AVIATION,FA 0313,"RECONSTRUCTION OF FERRY VESSELS, STATEN ISLAND TO MANHATTAN SERVICE",C,2021,0,0,3465044,870000
20200713,FA,FERRIES & AVIATION,FA 0313,"RECONSTRUCTION OF FERRY VESSELS, STATEN ISLAND TO MANHATTAN SERVICE",F,2021,357842,45683000,0,0
20200713,HA,HOUSING AUTHORITY,HA 0001,HOUSING AUTHORITY CITY CAPITAL SUBSIDIES,C,2021,370873380,391900000,337481000,337500000
20200713,HA,HOUSING AUTHORITY,HA D001,HOUSING AUTHORITY CITY COUNCIL CAPITAL SUBSIDIES,C,2021,16107000,0,0,0
20200713,HA,HOUSING AUTHORITY,HA M001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL SUBSIDIES, MANHATTAN",C,2021,275000,0,0,0
20200713,HA,HOUSING AUTHORITY,HA Q001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL SUBSIDIES, QUEENS",C,2021,400000,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 0163,"FIVE BRIDGES IN MELROSE, THE BRONX",C,2021,2985850,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 0167,EAST 169TH STREET OVER METRO NORTH RAILROAD,P,2021,269147,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",C,2021,0,158135526,289222000,333485000
20200713,HB,HIGHWAY BRIDGES,HB 0215,"IMPROVEMENTS TO HIGHWAY BRIDGES & STRUCTURES, CITYWIDE.",F,2021,0,1450019,0,0
20200713,HB,HIGHWAY BRIDGES,HB 0278,"BQE (278-I) FROM SANDS STREET TO ATLANTIC AVENUE, BROOKLYN",C,2021,3500000,154499000,315500000,329128000
20200713,HB,HIGHWAY BRIDGES,HB 0431,"REHABILITATION OF BRIDGE AT 49TH AVENUE, QUEENS",C,2021,0,6954821,0,88019000
20200713,HB,HIGHWAY BRIDGES,HB 0530,"RECONST & STRUCT REHAB R.R. BDGE PARKSIDE & OCEAN AVE, BROOKLYN",C,2021,235000,0,10222000,40418000
20200713,HB,HIGHWAY BRIDGES,HB 0548,"RECONST & STRUCT REHAB BDGE AT 21ST AVE, BROOKLYN",C,2021,0,3730308,0,6000000
20200713,HB,HIGHWAY BRIDGES,HB 0551,"RECONST & STRUCT REHAB OF PARK TUNNEL E.34TH TO E.39TH ST, MANHATTAN",C,2021,10521372,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 0643,"RECONSTRUCTION OF BRIDGE, GERRITSEN INLET-BSHP BKLYN",C,2021,2239494,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1012,"DESIGN COST FOR BRIDGE FACILITIES, CITYWIDE",C,2021,0,0,80033717,24764000
20200713,HB,HIGHWAY BRIDGES,HB 1013,"PURCHASE OF EQUIPMENT FOR BRIDGES, CITYWIDE",C,2021,4476151,1017000,726000,1071000
20200713,HB,HIGHWAY BRIDGES,HB 1014,"BRIDGE FACILITY RECONSTRUCTION AND REHABILITATION, CITYWIDE",C,2021,264676,4977000,414000,428000
20200713,HB,HIGHWAY BRIDGES,HB 1023,"BRIDGE REHABILITATION, MILL BASIN BRIDGE,ETC., BROOKLYN",C,2021,4452389,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1023,"BRIDGE REHABILITATION, MILL BASIN BRIDGE,ETC., BROOKLYN",F,2021,106999,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1028,"BRIDGE REHABILITATION, E. 14TH STREET, ETC., BROOKLYN",C,2021,0,0,2543000,16951000
20200713,HB,HIGHWAY BRIDGES,HB 1070,"BRIDGE PAINTING, CITYWIDE",C,2021,62983778,28970000,38327000,61656000
20200713,HB,HIGHWAY BRIDGES,HB 1072,"RECONSTRUCTION BELT SHORE PARKWAY/FRESH CREEK BIN 2-23150-9, BROOKLYN",C,2021,86718,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1078,"RECONSTRUCTION OF HARLEM RIVER DRIVE RAMP, BIN 2-26724-0, MANHATTAN",C,2021,0,0,46041199,301567000
20200713,HB,HIGHWAY BRIDGES,HB 1078,"RECONSTRUCTION OF HARLEM RIVER DRIVE RAMP, BIN 2-26724-0, MANHATTAN",F,2021,45000000,0,0,45000000
20200713,HB,HIGHWAY BRIDGES,HB 1090,"RECON OF THE BELT/SHORE PARKWAY BRIDGE OVER NOSTRAND AVE, BROOKLYN",C,2021,0,0,41561941,0
20200713,HB,HIGHWAY BRIDGES,HB 1103,"RECON OF CONC. VILLAGE AVE BR OVER METRO-NORTH BR., THE BRONX",C,2021,0,0,3247200,42717000
20200713,HB,HIGHWAY BRIDGES,HB 1114,"RECON OF TWO HEMPSTEAD AVE BRIDGES OVER CROSS ISLAND PKWY, QUEENS",C,2021,0,0,0,6535250
20200713,HB,HIGHWAY BRIDGES,HB 1115,"RECON OF UNION TURNPIKE BRIDGE OVER CROSS ISLAND PKWY, QUEENS",C,2021,0,0,7018999,53990000
20200713,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",C,2021,43364194,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",F,2021,58413000,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1120,"RECONSTRUCTION OF 11TH AVE VIADUCT OVER LIRR WEST SIDE YARD, MANHATTA",S,2021,6000000,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1127,"RECON PELHAM PKWY BRIDGE OVER HUTCHINSON PKWY, THE BRONX",C,2021,870000,42806000,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1131,"RECON UNIONPORT RD BRIDGE OVER WESTCHESTER CREEK, THE BRONX",C,2021,3607774,0,200000,0
20200713,HB,HIGHWAY BRIDGES,HB 1131,"RECON UNIONPORT RD BRIDGE OVER WESTCHESTER CREEK, THE BRONX",P,2021,131510,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1139,"RECON EAST 183RD ST BR/METRO-NORTH RR, HAR, THE BRONX",C,2021,0,967850,18839000,0
20200713,HB,HIGHWAY BRIDGES,HB 1141,"RECON METROPOLITAN AVE BRIDGE OVER CONRAIL, QUEENS",C,2021,4574000,10639000,49298000,0
20200713,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",C,2021,4041599,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1172,"RECON EAST 188TH ST BR OVER METRO NORTH RR, THE BRONX",C,2021,7673337,20000000,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1173,"RECON BR OVER CROSS ISLAND PARKWAY AT 115TH AVENUE, QUEENS",C,2021,100000,22101000,0,961000
20200713,HB,HIGHWAY BRIDGES,HB 1189,"RECONSTRUCT W 79TH ST/79TH ST BOAT BASIN 30TH ST BRANCH, MANHATTAN",F,2021,0,41956000,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1190,"RECONSTRUCT GRAND CONCOURSE BRIDGE OVER METRO-NORTH RR HUD, THE BRONX",P,2021,2204,0,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1203,"RECONSTRUCT ROOSEVELT AVENUE BRIDGE OVER VAN WYCK EXPRESSWAY, QUEENS",C,2021,5452957,1630000,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1205,"RECONSTRUCT 5TH AVENUE BRIDGE OVER LIRR AND SEA BEACH, BROOKLYN",C,2021,9874088,29428000,0,0
20200713,HB,HIGHWAY BRIDGES,HB 1205,"RECONSTRUCT 5TH AVENUE BRIDGE OVER LIRR AND SEA BEACH, BROOKLYN",F,2021,0,21572000,0,0
